index,show/id,show/cache_time,show/canonical_name,show/clips_count,show/description,show/episodes_count,show/feature_films_count,show/film_clips_count,show/genre,show/genres,show/is_movie,show/is_showtime_only,show/is_subscriber_only,show/link_description,show/name,show/rating,show/seasons_count,show/series_id,show/thumbnail_url,show/key_art_url,show/type,show/videos_count,show/availability/0,show/availability/1,show/availability/2,show/is_coppa,show/is_web_only,show/available_package_ids,show/company/id,show/company/channel_id,show/company/name,show/company/short_name,show/company/canonical_name,show/company/key_art_url,show/company/network_logo_url,show/company/has_logo_url
759,4483,2017-08-10T15:12:23+00:00,pretty-little-liars,7,"Four estranged best friends are reunited one year after the queen bee of the group, Alison, goes missing. When they begin to receive disturbing messages from someone named “A”, how far will they go to bury their secrets?",5,0,0,Drama,Drama|Teen,False,False,False,"For more Pretty Little Liars go to the <a href=""http://abcfamily.go.com/abcfamily/path/section_Shows+Pretty-Little-Liars/page_Detail&CID=09_Hulu_ABCFamily"" target=""_blank"">official site!</a>",Pretty Little Liars,4.498914555,1,50001387,https://ib1.hulu.com/show/4483?size=476x268&region=US,https://ib1.hulu.com/show_key_art/4483?size=1600x600&region=US,show,12,web,living_room,mobile,False,False,"1,2,14",977,50000765,Freeform,Freeform,freeform,https://ib2.hulu.com/company_key_art/977?size=1600x600&region=US,,True
760,5725,2017-08-10T15:51:00+00:00,jersey-shore,33,"Young adults move into a summer share to indulge in everything Seaside Heights, New Jersey has to offer. Jersey Shore uncovers sometimes surprising, often hilarious and usually over-the-top personalities.",74,0,0,Reality and Game Shows,Reality and Game Shows~Real Life Drama|Teen,False,False,False,"For more on this show, visit the official <a href=""http://www.mtv.com/shows/jersey_shore/season_4/series.jhtml"" target=""_blank"">Jersey Shore</a> site.",Jersey Shore,3.5956574,6,50002718,https://ib1.hulu.com/show/5725?size=476x268&region=US,https://ib1.hulu.com/show_key_art/5725?size=1600x600&region=US,show,107,web,living_room,mobile,False,False,"2,5,14",372,50000114,MTV,MTV,mtv,https://ib1.hulu.com/company_key_art/372?size=1600x600&region=US,,True
761,2440,2017-08-10T15:59:35+00:00,general-hospital,1052,"Murder, mob wars, and mansions? It’s just all in a day’s work for the residents of Port Charles, New York. With such notable characters as Sonny Corinthos (Maurice Benard) and Jason Morgan (Billy Miller), there’s never a dull moment – especially when you add to the mix their long-time revolving love affairs with Carly (Laura Wright), Samantha (Kelly Monaco), Elizabeth (Rebecca Herbst), Olivia (Lisa LoCicero), and Claudia (Sarah Brown). Couples like Robin and Patrick (Kimberly McCullough and Jason Thompson) and Maxie and Spinelli (Kirsten Storms and Bradford Anderson), and families like the quarreling (but lovable) Quartermaines, even out this dysfunctional town.",10,0,0,Drama,Drama~Soap Operas|Drama~Medical Drama,False,False,False,"Get character 101s and more at the official <a href=""http://abc.go.com/shows/general-hospital/index?pn=index&CID=09_Hulu_ABC"" target=""_blank"">General Hospital</a> site.",General Hospital,3.819922386,1,12154,https://ib2.hulu.com/show/2440?size=476x268&region=US,https://ib2.hulu.com/show_key_art/2440?size=1600x600&region=US,show,1062,web,living_room,mobile,False,False,"1,2,14",231,282,ABC,ABC,abc,https://ib.hulu.com/company_key_art/231?size=1600x600&region=US,,True
762,24499,2017-08-10T15:35:29+00:00,blindspot,49,"A vast international plot explodes when a beautiful Jane Doe is discovered naked in Times Square, completely covered in mysterious, intricate tattoos with no memory of who she is or how she got there. But there's one tattoo that is impossible to miss: the name of FBI agent Kurt Weller, emblazoned across her back. ""Jane,"" Agent Weller and the rest of the FBI quickly realize that each mark on her body is a crime to solve, leading them closer to the truth about her identity and the mysteries to be revealed. From Executive Producer Greg Berlanti (""The Mysteries of Laura,"" ""The Flash,"" ""Arrow"").",45,0,0,Drama,Drama~Crime and Courtroom Drama|Drama~Mystery,False,False,False,,Blindspot,4.522504326,2,50022748,https://ib3.hulu.com/show/24499?size=476x268&region=US,https://ib3.hulu.com/show_key_art/24499?size=1600x600&region=US,show,94,web,living_room,mobile,False,False,"1,2,14",2,24,NBC,NBC,nbc,https://ib.hulu.com/company_key_art/2?size=1600x600&region=US,,True
763,6375,2017-08-10T15:42:45+00:00,happy-endings,139,"Forget who gets to keep the ring, when a couple splits, the real question is, who gets to keep the friends? In this modern comedy, a couple's break up will complicate all of their friends' lives and make everyone question their choices. When life throws you for a curve, hold on tight to the people you love.",57,0,0,Comedy,Comedy,False,False,False,,Happy Endings,4.354798761,3,50003196,https://ib3.hulu.com/show/6375?size=476x268&region=US,https://ib3.hulu.com/show_key_art/6375?size=1600x600&region=US,show,196,web,living_room,mobile,False,False,"2,14",603,50000375,Sony Pictures Television,Sony Pictures Television,sony-pictures-television,https://ib3.hulu.com/company_key_art/603?size=1600x600&region=US,,False
764,12666,2017-08-10T16:03:33+00:00,catfish-the-tv-show,78,Catfish:  The TV Show brings together couples who've interacted solely through LCD screens.  Over the course of months they've supposedly fallen in love -- but what will happen when they meet in real life for the first time?,77,0,0,Reality and Game Shows,Reality and Game Shows~Real Life Drama|Teen,False,False,False,,Catfish: The TV Show,4.198490154,5,50009956,https://ib1.hulu.com/show/12666?size=476x268&region=US,https://ib1.hulu.com/show_key_art/12666?size=1600x600&region=US,show,155,web,living_room,mobile,False,False,"1,2,5,14",372,50000114,MTV,MTV,mtv,https://ib1.hulu.com/company_key_art/372?size=1600x600&region=US,,True
765,2526,2017-08-10T15:12:06+00:00,jimmy-kimmel-live,1605,"ABC’s distinctive late-night talk show features a diverse lineup of guests, including celebrities, athletes, comedians, politicians and human interest subjects. Along with a light-hearted and recognizable cast of characters, a hip house band and comedy bits in host Jimmy Kimmel’s inimitable style, the show additionally offers one of the funniest, freshest monologues on television today, drawing from all forms of topical media.",16,0,0,News and Information,News and Information~Talk and Interview|Comedy~Late Night Comedy,False,False,False,"Music, photos, showcases, jokes and much more: It's all on the official <a href=""http://abc.go.com/latenight/jimmykimmel/index?pn=index&CID=09_Hulu_ABC"" target=""_blank"">JKL</a> site.",Jimmy Kimmel Live,3.296685846,1,12137,https://ib2.hulu.com/show/2526?size=476x268&region=US,https://ib2.hulu.com/show_key_art/2526?size=1600x600&region=US,show,1621,web,living_room,mobile,False,False,"1,2,14",231,282,ABC,ABC,abc,https://ib.hulu.com/company_key_art/231?size=1600x600&region=US,,True
766,2295,2017-08-10T14:26:45+00:00,the-cleveland-show,0,"Everyone's favorite soft-spoken neighbor Cleveland Brown moves to his hometown in Virginia with his 14-year old son, Cleveland JR. Many years ago, Cleveland was a high school student madly in love with a beautiful girl named Donna. Much to his dismay, his love went unrequited, and Donna wound up marrying another man. Cleveland once told Donna he would always love her, and if this man ever done her wrong, he'd be there when she called. Well, this man done her wrong.",88,0,0,Animation and Cartoons,Animation and Cartoons~Primetime Animation|Comedy~Sitcoms,False,False,False,"For insider news, photos, and more visit the official <a href=""http://www.fox.com/cleveland/"" target=""_blank"">The Cleveland Show</a> website",The Cleveland Show,3.621983592,4,11940,https://ib.hulu.com/show/2295?size=476x268&region=US,https://ib.hulu.com/show_key_art/2295?size=1600x600&region=US,show,88,web,living_room,mobile,False,False,"2,14",8,2,FOX,FOX,fox,https://ib1.hulu.com/company_key_art/8?size=1600x600&region=US,,True
767,183,2017-08-10T15:36:44+00:00,project-runway,163,"Project Runway is a reality competition where fashion designers fight for their big break in the fashion industry.  Designers compete in weekly challenges, presenting their work on the runway.",88,0,0,Health and Wellness,Health and Wellness|Reality and Game Shows~Competition|Lifestyle~Fashion and Beauty|Teen|Family,False,False,False,,Project Runway,3.884819104,6,2327,https://ib1.hulu.com/show/183?size=476x268&region=US,https://ib1.hulu.com/show_key_art/183?size=1600x600&region=US,show,251,web,living_room,mobile,False,False,"1,2,14",300,50000037,Lifetime,Lifetime,lifetime,https://ib2.hulu.com/company_key_art/300?size=1600x600&region=US,,False
768,12745,2017-08-10T14:58:10+00:00,survivor,0,Sixteen castaways sign up to be marooned on a tropical island in the ultimate battle for survival -- and a $1 million prize.,319,0,0,Teen,Teen|Reality and Game Shows~Competition|Family,False,False,False,,Survivor,4.002237913,21,50010097,https://ib4.hulu.com/show/12745?size=476x268&region=US,https://ib4.hulu.com/show_key_art/12745?size=1600x600&region=US,show,319,web,living_room,mobile,False,False,"2,14",430,50000185,CBS,CBS,cbs,https://ib1.hulu.com/company_key_art/430?size=1600x600&region=US,,False
769,20608,2017-08-10T15:33:37+00:00,homeland,11,"HOMELAND is an edge-of-your-seat sensation. CIA officer Carrie Mathison is volatile and unpredictable. With the help of her mentor Saul Berenson, she fearlessly risks everything, including her sanity, at every turn.",72,0,0,Drama,Drama,False,False,False,,Homeland,4.69207411,6,50018691,https://ib1.hulu.com/show/20608?size=476x268&region=US,https://ib1.hulu.com/show_key_art/20608?size=1600x600&region=US,show,83,web,living_room,mobile,False,False,"2,4,5,14,15",225,270,SHOWTIME,SHOWTIME,showtime,https://ib3.hulu.com/company_key_art/225?size=1600x600&region=US,,True
770,7421,2017-08-10T14:37:37+00:00,awkward,93,"From a secret relationship with a popular guy, to being undermined by a mean girl, & parents who just don't get it - Jenna's misfortune will eventually serve as the catalyst for amazing change, but it's not without some missteps and mishaps along the way.",89,0,0,Comedy,Comedy|Teen,False,False,False,"For more on this show, visit the official <a href=""http://www.mtv.com/shows/awkward/series.jhtml"" target=""_blank"">Awkward</a> site.",Awkward.,4.508175676,5,50004434,https://ib1.hulu.com/show/7421?size=476x268&region=US,https://ib1.hulu.com/show_key_art/7421?size=1600x600&region=US,show,182,web,living_room,mobile,False,False,"2,5,14",372,50000114,MTV,MTV,mtv,https://ib1.hulu.com/company_key_art/372?size=1600x600&region=US,,True
771,21869,2017-08-10T15:06:43+00:00,fresh-off-the-boat,31,"It’s the '90s and 12 year old, hip-hop loving Eddie just moved to suburban Orlando from DC’s Chinatown with his parents. It’s culture shock for his immigrant family in this comedy about pursuing the American Dream.",60,0,0,Comedy,Comedy~Sitcoms|Family,False,False,False,,Fresh off the Boat,4.420029648,3,50020123,https://ib1.hulu.com/show/21869?size=476x268&region=US,https://ib1.hulu.com/show_key_art/21869?size=1600x600&region=US,show,91,web,living_room,mobile,False,False,"1,2,14",231,282,ABC,ABC,abc,https://ib.hulu.com/company_key_art/231?size=1600x600&region=US,,True
772,7560,2017-08-10T15:02:47+00:00,last-man-standing,2,"Tim Allen returns to ABC in this comedy from Jack Burditt (30 Rock). Men may have built civilizations, invented the locomotive and created ESPN, but they're about to find out that it's not a man's world anymore. You can't get manlier than Mike Baxter. He's the marketing director for an iconic outdoor sporting goods store, he loves to have adventures while he's traveling for work and, of course, he drives a pick-up truck. While Mike is king of the hill at work, he's the odd man out in a home that is dominated by women -- namely his wife, Vanessa, and their three daughters, 22- year-old Kristin, 17-year-old Mandy and 14-year-old Eve. ",22,0,0,Comedy,Comedy|Family,False,False,False,"To discuss and learn more about the show, visit the <a href=""http://beta.abc.go.com/shows/last-man-standing?cid=hulu_lms"" target=""_blank"">official Last Man Standing site</a>",Last Man Standing,4.375276496,1,50004659,https://ib.hulu.com/show/7560?size=476x268&region=US,https://ib.hulu.com/show_key_art/7560?size=1600x600&region=US,show,24,web,living_room,mobile,False,False,"1,2,14",231,282,ABC,ABC,abc,https://ib.hulu.com/company_key_art/231?size=1600x600&region=US,,True
773,2473,2017-08-10T15:51:22+00:00,dancing-with-the-stars,31,"ABC’s Dancing with the Stars is a spectacular reality competition that focuses on the glamorous and entertaining world of competitive dance. A cast of celebrities from music, TV, film and sports partner with professional dancers and week-to-week, try to impress the judges and the audience at home in order to be the last pair standing - and the ones who waltz away with the coveted mirrorball trophy.",0,0,0,Reality and Game Shows,Reality and Game Shows~Competition|Family,False,False,False,"From lessons to photos to recaps EVERYTHING <a href=""http://abc.go.com/primetime/dancingwiththestars/index?pn=index&CID=09_Hulu_ABCDancing"" target=""_blank"">Dancing</a> is on the official site",Dancing With the Stars,3.242755018,0,12108,https://ib3.hulu.com/show/2473?size=476x268&region=US,https://ib3.hulu.com/show_key_art/2473?size=1600x600&region=US,show,31,web,living_room,mobile,True,False,"1,2,14",231,282,ABC,ABC,abc,https://ib.hulu.com/company_key_art/231?size=1600x600&region=US,,True
774,1504,2017-08-10T15:44:48+00:00,reba,0,"Country superstar Reba McEntire made her first foray into series television on REBA, an edgy comedy that takes aim at the all-American family with a spirited look at suburban dysfunction. 

The family members of REBA certainly aren't candidates for a Rockwell portrait, but they muddle through their domestic lives the only way they know how - with brutal honesty and bare-knuckled poise.  REBA will make you laugh as it wins your heart.

REBA was created by Allison M. Gibson (Home Improvement, Boy Meets World).  Kevin Abbott (Roseanne) serves as executive producer with Mindy Schultheis (Titus), Michael Hanel (Titus) and Matt Berry (Roseanne) and Don Beck.  Chris Case, Pat Bullard, Reba McEntire, Patti Carr & Lara Runnels serve as co-executive producers for Twentieth Century Fox Television and Acme Productions. REBA is produced by Twentieth Century Fox Television and is distributed by Twentieth Century Fox Television Distribution.",90,0,0,Comedy,Comedy|Family,False,False,False,,Reba,4.123555575,4,10457,https://ib2.hulu.com/show/1504?size=476x268&region=US,https://ib2.hulu.com/show_key_art/1504?size=1600x600&region=US,show,90,web,living_room,mobile,False,False,"2,14",10,45,Fox Television Classics,Fox Television Classics,fox-television-classics,https://ib2.hulu.com/company_key_art/10?size=1600x600&region=US,,True
775,4412,2017-08-10T16:02:04+00:00,the-bachelorette,155,"ABC's romance reality show lets one lucky lady narrow the field of bachelors, leaving only her dream man.",5,0,0,Reality and Game Shows,Reality and Game Shows,False,False,False,"Photos, recaps, episode commentary and more on the official Bachelorette site <a href=""http://abc.go.com/shows/the-bachelorette?CID=09_Hulu_ABC"" target=""_blank"">official The Bachelorette site!</a> ",The Bachelorette,3.07734047,1,50001229,https://ib3.hulu.com/show/4412?size=476x268&region=US,https://ib3.hulu.com/show_key_art/4412?size=1600x600&region=US,show,160,web,living_room,mobile,False,False,"1,2,14",231,282,ABC,ABC,abc,https://ib.hulu.com/company_key_art/231?size=1600x600&region=US,,True
776,3708,2017-08-10T15:12:34+00:00,the-bachelor,320,"ABC's highly-rated, popular romance reality series features a handsome bachelor looking for his soulmate from among 25 bachelorettes.",0,0,0,Reality and Game Shows,Reality and Game Shows,False,False,False,"To discuss and learn more about the show, visit the <a href=""http://abc.go.com/shows/the-bachelor?cid=hulu_bach"" target=""_blank"">official The Bachelor site</a>",The Bachelor,2.927638092,0,50000555,https://ib.hulu.com/show/3708?size=476x268&region=US,https://ib.hulu.com/show_key_art/3708?size=1600x600&region=US,show,320,web,living_room,mobile,False,False,"1,2,14",231,282,ABC,ABC,abc,https://ib.hulu.com/company_key_art/231?size=1600x600&region=US,,True
777,2624,2017-08-10T15:48:25+00:00,the-middle,43,"Frankie Heck is a superhero. Well, no, not an actual superhero - not unless you count getting her kids out the door for school every morning as a superfeat. Middle-aged, middle class and living in the middle of the country, this harried wife and working mother of three uses her wry wit and sense of humor to try to get her family through each day intact. Frankie has a job selling cars at the town's only surviving car dealer; her husband, Mike, is a manager at the local quarry. Together, they're putting THE MIDDLE on the map.",5,0,0,Comedy,Comedy|Family|Teen,False,False,False,"Hang out with Patricia Heaton and interact with <a href=""http://abc.go.com/shows/themiddle/index?CID=09_Hulu_ABC"" target=""_blank"">The Middle</a> on the official site.",The Middle,4.263395482,1,50000015,https://ib1.hulu.com/show/2624?size=476x268&region=US,https://ib1.hulu.com/show_key_art/2624?size=1600x600&region=US,show,48,web,living_room,mobile,False,False,"1,2,14",231,282,ABC,ABC,abc,https://ib.hulu.com/company_key_art/231?size=1600x600&region=US,,True
778,25839,2017-08-10T15:09:17+00:00,superstore,33,"Revolving around a group of employees at a big-box store, it examines love, friendship and the beauty of everyday moments.",22,0,0,Comedy,Comedy~Sitcoms|Family,False,False,False,,Superstore,4.441192282,1,50024167,https://ib2.hulu.com/show/25839?size=476x268&region=US,https://ib2.hulu.com/show_key_art/25839?size=1600x600&region=US,show,55,web,living_room,mobile,False,False,"1,2,14",2,24,NBC,NBC,nbc,https://ib.hulu.com/company_key_art/2?size=1600x600&region=US,,True
779,15138,2017-08-10T14:47:27+00:00,sleepy-hollow,48,"In this modern-day twist on Washington Irving's classic, ICHABOD CRANE is resurrected and pulled two and a half centuries through time to find that the world is on the brink of destruction, forcing him to team up with a contemporary police officer to unravel a mystery that dates back to the founding fathers.",62,0,0,Drama,Drama,False,False,False,,Sleepy Hollow,4.566322227,4,50012415,https://ib3.hulu.com/show/15138?size=476x268&region=US,https://ib3.hulu.com/show_key_art/15138?size=1600x600&region=US,show,110,web,living_room,mobile,False,False,"1,2,14",8,2,FOX,FOX,fox,https://ib1.hulu.com/company_key_art/8?size=1600x600&region=US,,True
780,11258,2017-08-10T16:07:32+00:00,chicago-fire,65,"From renowned, Emmy Award-winning executive producer Dick Wolf (""Law & Order"" brand) and creators Derek Haas and Michael Brandt, the writing team behind ""3:10 to Yuma,"" comes the high-octane drama ""Chicago Fire,"" -- an edge-of-your-seat view into the lives of everyday heroes committed to one of America’s noblest professions.  For the firefighters, rescue squad and paramedics of Chicago Firehouse 51, no occupation is more stressful or dangerous, yet so rewarding and exhilarating.  These courageous men and women are among the elite who forge headfirst into danger when everyone else is running the other way and whose actions make the difference between life and death.  ",5,0,0,Drama,Drama,False,False,False,,Chicago Fire,4.6325615,1,50008679,https://ib2.hulu.com/show/11258?size=476x268&region=US,https://ib2.hulu.com/show_key_art/11258?size=1600x600&region=US,show,70,web,living_room,mobile,False,False,"1,2,14",2,24,NBC,NBC,nbc,https://ib.hulu.com/company_key_art/2?size=1600x600&region=US,,True
781,2313,2017-08-10T16:11:58+00:00,private-practice,246,"The 'Grey's Anatomy' spin-off focuses on neonatal surgeon Addison Forbes Montgomery, who has left Seattle Grace and moved to L.A., where she practices at the upscale Oceanside Wellness Clinic with her divorced medical-school friends Naomi and Sam Bennett.",111,0,0,Drama,Drama~Medical Drama|Health and Wellness,False,False,False,"Get music, photos, recaps and much more on the <a href=""http://abc.go.com/primetime/privatepractice/index?pn=index&CID=09_Hulu_ABC"" target=""_blank"">official Private Practice site</a>",Private Practice,4.230377343,6,11993,https://ib1.hulu.com/show/2313?size=476x268&region=US,https://ib1.hulu.com/show_key_art/2313?size=1600x600&region=US,show,357,web,living_room,mobile,False,False,"1,2,14",231,282,ABC,ABC,abc,https://ib.hulu.com/company_key_art/231?size=1600x600&region=US,,True
782,26058,2017-08-10T15:51:26+00:00,lucifer,33,"The Devil has come to Los Angeles…Based upon the characters created by Neil Gaiman, Sam Kieth and Mike Dringenberg for DC Entertainment’s Vertigo imprint, LUCIFER is the story of the original fallen angel. Bored and unhappy as the Lord of Hell, LUCIFER MORNINGSTAR (Tom Ellis has abandoned his throne and retired to L.A., where he owns Lux, an upscale nightclub.  Charming, charismatic and devilishly handsome, Lucifer is enjoying his retirement, indulging in a few of his favorite things – wine, women and song – when a beautiful pop star is brutally murdered outside of Lux. For the first time in roughly 10 billion years, he feels something awaken deep within him as a result of this murder. Compassion? Sympathy? The very thought disturbs him – as well as his best friend and confidante, MAZIKEEN aka MAZE (Lesley-Ann Brandt), a fierce demon in the form of a beautiful young woman.",31,0,0,Drama,Drama,False,False,False,,Lucifer,4.630420254,2,50024373,https://ib1.hulu.com/show/26058?size=476x268&region=US,https://ib1.hulu.com/show_key_art/26058?size=1600x600&region=US,show,64,web,living_room,mobile,False,False,"1,2,14",8,2,FOX,FOX,fox,https://ib1.hulu.com/company_key_art/8?size=1600x600&region=US,,True
783,1201,2017-08-10T15:10:29+00:00,the-oc,3,"In The O.C., the lives of a group of friends and families are forever changed when an outsider arrives to their affluent community of Newport Beach in Orange County, California. From Josh Schwartz, the executive producer of Gossip Girl and Chuck, the series became a pop-culture phenomenon with its mix of heart, humor, drama and romance.",92,0,0,Drama,Drama|Drama~Romance|Teen,False,False,False,,The O.C.,4.054741305,4,10447,https://ib1.hulu.com/show/1201?size=476x268&region=US,https://ib1.hulu.com/show_key_art/1201?size=1600x600&region=US,show,95,web,living_room,mobile,False,False,"1,2,14",73,103,Warner Bros.,Warner Bros.,warner-bros,https://ib1.hulu.com/company_key_art/73?size=1600x600&region=US,,False
784,14027,2017-08-10T15:33:54+00:00,inside-amy-schumer,79,"Straight-talking comic girl-next-door Amy Schumer is exposing herself -- and her messy world of dating, drinking and public debacles -- when she steps out from behind the microphone for an all-new, genre-busting comedy series.",39,0,0,Comedy,Comedy~Sketch Comedy,False,False,False,,Inside Amy Schumer,3.750348077,4,50011432,https://ib4.hulu.com/show/14027?size=476x268&region=US,https://ib4.hulu.com/show_key_art/14027?size=1600x600&region=US,show,118,web,living_room,mobile,False,False,"1,2,14",99,129,Comedy Central,Comedy Central,comedy-central,https://ib4.hulu.com/company_key_art/99?size=1600x600&region=US,,True
785,19145,2017-08-10T15:10:07+00:00,rizzoli-and-isles,0,"Based on the best-selling crime novels, Angie Harmon and Sasha Alexander star as detective Jane Rizzoli and medical examiner Maura Isles. Opposites in many ways -- Rizzoli is brash and tomboyish; the methodical and impeccably dressed Isles is often icy -- together, they use their brilliant minds to bust Boston's most notorious criminals.",105,0,0,Drama,Drama~Police Drama|Drama~Medical Drama,False,False,False,,Rizzoli & Isles,4.433746549,7,50017123,https://ib.hulu.com/show/19145?size=476x268&region=US,https://ib.hulu.com/show_key_art/19145?size=1600x600&region=US,show,105,web,living_room,mobile,False,False,"2,14",867,50000668,TNT,TNT,tnt,https://ib.hulu.com/company_key_art/867?size=1600x600&region=US,,False
786,25243,2017-08-10T16:07:19+00:00,rugrats,0,"See life from the ground up with Tommy, Chuckie, Susie, Lil, Phil, and the hardly angelic, Angelica. Usually led by fearless leader Tommy, the Rugrats turn the ordinary into the extraordinary and every day into the perfect setting for adventure!",166,0,0,Animation and Cartoons,Animation and Cartoons~Saturday Morning Cartoons|Kids,False,False,False,,Rugrats,3.849742615,9,50023599,https://ib1.hulu.com/show/25243?size=476x268&region=US,https://ib1.hulu.com/show_key_art/25243?size=1600x600&region=US,show,166,web,living_room,mobile,True,False,"2,14",584,50000347,Nickelodeon,Nickelodeon,nickelodeon,https://ib1.hulu.com/company_key_art/584?size=1600x600&region=US,,True
787,18114,2017-08-10T15:50:34+00:00,blue-bloods,0,Blue Bloods is a drama about a multi-generational family of cops dedicated to New York City law enforcement.,155,0,0,Drama,Drama~Police Drama,False,False,False,,Blue Bloods,4.551720635,7,50015630,https://ib.hulu.com/show/18114?size=476x268&region=US,https://ib.hulu.com/show_key_art/18114?size=1600x600&region=US,show,155,web,living_room,mobile,False,False,"1,2,14",430,50000185,CBS,CBS,cbs,https://ib1.hulu.com/company_key_art/430?size=1600x600&region=US,,False
788,15054,2017-08-10T16:02:06+00:00,rabbids-invasion,0,"The Rabbids land on Earth and everything becomes a source of wonder and entertainment for them. Watch as these indestructible and uncontrollable creatures break all social rules, and create hilarious chaos in their non-stop quest for amusement!",52,0,0,Animation and Cartoons,Animation and Cartoons|Videogames|Kids,False,False,False,,Rabbids Invasion,3.433965658,2,50012572,https://ib.hulu.com/show/15054?size=476x268&region=US,https://ib.hulu.com/show_key_art/15054?size=1600x600&region=US,show,52,web,living_room,mobile,True,False,"2,14",584,50000347,Nickelodeon,Nickelodeon,nickelodeon,https://ib1.hulu.com/company_key_art/584?size=1600x600&region=US,,True
789,12867,2017-08-10T15:08:48+00:00,frasier,0,"Comedy series set in Seattle, WA, which chronicles the lives of an eloquently pompous radio show host Dr. Frasier Crane (Kelsey Grammer), his brazen radio producer Roz (Peri Gilpin), his competitive, high-brow brother Niles (David Hyde Pierce), their crotchety father Martin (John Mahoney) and his quirky live-in nurse Daphne (Jane Leeves). ",264,0,0,Comedy,Comedy~Sitcoms,False,False,False,,Frasier,4.252930323,11,50009965,https://ib4.hulu.com/show/12867?size=476x268&region=US,https://ib4.hulu.com/show_key_art/12867?size=1600x600&region=US,show,264,web,living_room,mobile,False,False,"2,14",430,50000185,CBS,CBS,cbs,https://ib1.hulu.com/company_key_art/430?size=1600x600&region=US,,False
790,28109,2017-08-10T15:41:33+00:00,gravity-falls,1,"Twin brother and sister Dipper and Mabel Pines are in for an unexpected adventure when they spend the summer with their great uncle in the mysterious town of Gravity Falls, Oregon. Upon their arrival, Dipper and Mabel's huckster great uncle, also known as Grunkle Stan, enlists the siblings' help in running The Mystery Shack, a fun tourist trap he owns that overcharges unsuspecting customers. Although Dipper and Mabel quickly discover The Mystery Shack itself is a hoax, they sense there is something strange about their new town and together they begin to unlock the secrets of Gravity Falls.",40,0,0,Animation and Cartoons,Animation and Cartoons|Kids,False,False,False,,Gravity Falls,4.598782733,2,50026182,https://ib.hulu.com/show/28109?size=476x268&region=US,https://ib.hulu.com/show_key_art/28109?size=1600x600&region=US,show,41,web,living_room,mobile,True,False,"2,14",1010,50000798,Disney XD,Disney XD,disney-xd,https://ib4.hulu.com/company_key_art/1010?size=1600x600&region=US,,False
791,11266,2017-08-10T15:37:26+00:00,mistresses-us,1,"A provocative yet sophisticated drama about four women and their love lives, their sex lives, their secrets, their lies, and above all, their friendship. From ABC Studios, and based on the hit BBC series of the same name, this is Executive Produced by Bob Sertner (""Revenge,"" ""No Ordinary Family""), KJ Steinberg (""Gilded Lilys,"" ""Gossip Girl"") and Rina Mimoun (""Privileged,"" ""Gilmore Girls""). ",52,0,0,Drama,Drama,False,False,False,,Mistresses,4.28725664,4,50008691,https://ib1.hulu.com/show/11266?size=476x268&region=US,https://ib1.hulu.com/show_key_art/11266?size=1600x600&region=US,show,53,web,living_room,mobile,False,False,"1,2,14",231,282,ABC,ABC,abc,https://ib.hulu.com/company_key_art/231?size=1600x600&region=US,,True
792,19289,2017-08-10T14:52:38+00:00,gotham,120,"Revealing an entirely new chapter that has never been told, in the rise of the great DC Comics Super-Villains and vigilantes, GOTHAM follows one cop, destined for greatness, as he navigates a dangerously corrupt city teetering between good and evil, and chronicles the birth of one of the most popular super heroes of our time.",5,0,0,Drama,Drama,False,False,False,,Gotham,4.613357996,1,50017347,https://ib4.hulu.com/show/19289?size=476x268&region=US,https://ib4.hulu.com/show_key_art/19289?size=1600x600&region=US,show,125,web,living_room,mobile,False,False,"1,2,14",8,2,FOX,FOX,fox,https://ib1.hulu.com/company_key_art/8?size=1600x600&region=US,,True
793,2324,2017-08-10T14:30:57+00:00,inuyasha,1,"Kagome is a modern high school girl who doesn't believe in the old myths and legends surrounding her grandfather's shrine. That is, until the day she falls into the shrine's well and into another time! In Japan's ancient past, Kagome joins the half demon Inuyasha on a quest to find the scattered shards of the Shikon Jewel, a gem so powerful that demons from across the land will do anything to get even a piece. Along the way they gain friends, battle enemies, and prepare to face their deadliest foe and rival for the Shikon Jewel--Naraku!",334,0,0,Anime,Anime|International~Japanese,False,False,False,,Inuyasha,4.325406635,7,12039,https://ib3.hulu.com/show/2324?size=476x268&region=US,https://ib3.hulu.com/show_key_art/2324?size=1600x600&region=US,show,335,web,living_room,mobile,False,False,"1,2,5,14",960,50000741,Viz Media,Viz Media,viz-media,https://ib4.hulu.com/company_key_art/960?size=1600x600&region=US,,False
794,23481,2017-08-10T15:54:13+00:00,clarence,77,"Clarence finds something amazing in just about everything. Discover the best that life has to offer--epic pinecone wars, backyard tree forts and the secret worlds beyond milk cartons--all through the eyes of Clarence and his friends, the unpredictable Sumo and overly-cautious Jeff.",77,0,0,Animation and Cartoons,Animation and Cartoons|Kids,False,False,False,,Clarence,3.34723817,2,50021821,https://ib3.hulu.com/show/23481?size=476x268&region=US,https://ib3.hulu.com/show_key_art/23481?size=1600x600&region=US,show,154,web,living_room,mobile,True,False,"1,2,14",855,50000651,Cartoon Network,Cartoon Network,cartoon-network,https://ib2.hulu.com/company_key_art/855?size=1600x600&region=US,,False
